Script started on 2023-03-21 16:32:56+01:00 [TERM="xterm-256color" TTY="/dev/pts/10" COLUMNS="109" LINES="26"]
not found: "/home/pi/ros2_galactic/install/qt_gui_cpp/share/qt_gui_cpp/local_setup.sh"
]0;asdfr_04@asdfr-rpi-4: ~/ASDfR/ros2_ws/src/timing/launch[01;32masdfr_04@asdfr-rpi-4[00m:[01;34m~/ASDfR/ros2_ws/src/timing/launch $[00m ros2 launch assignment23.py
[INFO] [launch]: All log files can be found below /home/asdfr_04/.ros/log/2023-03-21-16-33-15-833145-asdfr-rpi-4-6539
[INFO] [launch]: Default logging verbosity is set to INFO
Task exception was never retrieved


[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [Seq04-1]: process started with pid [6552]
[INFO] [Loop04-2]: process started with pid [6553]
[Seq04-1] [INFO] [1679412848.428666949] [seq04]: Loop04 topic received: '1545
[Seq04-1] [INFO] [1679412848.430504528] [seq04]: Publishing FROM SEQ04: '1547
[Seq04-1] [INFO] [1679412848.431882518] [seq04]: Loop04 topic received: '1546
[Seq04-1] [INFO] [1679412848.432229700] [seq04]: Publishing FROM SEQ04: '1548
[Seq04-1] [INFO] [1679412848.434399036] [seq04]: Publishing FROM SEQ04: '1549
[Seq04-1] [INFO] [1679412848.437378106] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.437829936] [seq04]: Publishing FROM SEQ04: '1550
[Seq04-1] [INFO] [1679412848.440326343] [seq04]: Publishing FROM SEQ04: '1551
[Seq04-1] [INFO] [1679412848.441688037] [seq04]: Loop04 topic received: '1550
[Seq04-1] [INFO] [1679412848.442024682] [seq04]: Publishing FROM SEQ04: '1552
[Seq04-1] [INFO] [1679412848.444755884] [seq04]: Publishing FROM SEQ04: '1553
[Seq04-1] [INFO] [1679412848.445228732] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.447269661] [seq04]: Publishing FROM SEQ04: '1554
[Seq04-1] [INFO] [1679412848.449675125] [seq04]: Loop04 topic received: '1554
[Seq04-1] [INFO] [1679412848.450778987] [seq04]: Publishing FROM SEQ04: '1555
[Seq04-1] [INFO] [1679412848.453722279] [seq04]: Publishing FROM SEQ04: '1556
[Seq04-1] [INFO] [1679412848.455031862] [seq04]: Loop04 topic received: '1555
[Seq04-1] [INFO] [1679412848.455964929] [seq04]: Publishing FROM SEQ04: '1557
[Seq04-1] [INFO] [1679412848.459791271] [seq04]: Publishing FROM SEQ04: '1558
[Seq04-1] [INFO] [1679412848.460336693] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.462380640] [seq04]: Publishing FROM SEQ04: '1559
[Seq04-1] [INFO] [1679412848.464513291] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.466223148] [seq04]: Publishing FROM SEQ04: '1560
[Seq04-1] [INFO] [1679412848.467958858] [seq04]: Loop04 topic received: '1559
[Seq04-1] [INFO] [1679412848.468329725] [seq04]: Publishing FROM SEQ04: '1561
[Seq04-1] [INFO] [1679412848.470189415] [seq04]: Publishing FROM SEQ04: '1562
[Seq04-1] [INFO] [1679412848.472692970] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.473750055] [seq04]: Publishing FROM SEQ04: '1563
[Seq04-1] [INFO] [1679412848.476022186] [seq04]: Publishing FROM SEQ04: '1564
[Seq04-1] [INFO] [1679412848.476491257] [seq04]: Loop04 topic received: '1563
[Seq04-1] [INFO] [1679412848.476926846] [seq04]: Publishing FROM SEQ04: '1565
[Seq04-1] [INFO] [1679412848.479096052] [seq04]: Publishing FROM SEQ04: '1566
[Seq04-1] [INFO] [1679412848.481905901] [seq04]: Loop04 topic received: '1565
[Seq04-1] [INFO] [1679412848.482318213] [seq04]: Publishing FROM SEQ04: '1567
[Seq04-1] [INFO] [1679412848.482862598] [seq04]: Publishing FROM SEQ04: '1568
[Seq04-1] [INFO] [1679412848.485087396] [seq04]: Publishing FROM SEQ04: '1569
[Seq04-1] [INFO] [1679412848.488648517] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.489056458] [seq04]: Publishing FROM SEQ04: '1570
[Seq04-1] [INFO] [1679412848.491128721] [seq04]: Publishing FROM SEQ04: '1571
[Seq04-1] [INFO] [1679412848.493063002] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.494101920] [seq04]: Publishing FROM SEQ04: '1572
[Seq04-1] [INFO] [1679412848.496461181] [seq04]: Publishing FROM SEQ04: '1573
[Seq04-1] [INFO] [1679412848.498452703] [seq04]: Loop04 topic received: '1573
[Seq04-1] [INFO] [1679412848.499669193] [seq04]: Publishing FROM SEQ04: '1574
[Seq04-1] [INFO] [1679412848.500364410] [seq04]: Publishing FROM SEQ04: '1575
[Seq04-1] [INFO] [1679412848.502970021] [seq04]: Publishing FROM SEQ04: '1576
[Seq04-1] [INFO] [1679412848.503407239] [seq04]: Loop04 topic received: '1574
[Seq04-1] [INFO] [1679412848.503768626] [seq04]: Publishing FROM SEQ04: '1577
[Seq04-1] [INFO] [1679412848.506069349] [seq04]: Publishing FROM SEQ04: '1578
[Seq04-1] [INFO] [1679412848.508008242] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.508348313] [seq04]: Publishing FROM SEQ04: '1579
[Seq04-1] [INFO] [1679412848.508804940] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.509094086] [seq04]: Publishing FROM SEQ04: '1580
[Seq04-1] [INFO] [1679412848.511313291] [seq04]: Publishing FROM SEQ04: '1581
[Seq04-1] [INFO] [1679412848.513444442] [seq04]: Loop04 topic received: '1581
[Seq04-1] [INFO] [1679412848.513905661] [seq04]: Publishing FROM SEQ04: '1582
[Seq04-1] [INFO] [1679412848.515692832] [seq04]: Publishing FROM SEQ04: '1583
[Seq04-1] [INFO] [1679412848.519042011] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.520341279] [seq04]: Publishing FROM SEQ04: '1584
[Seq04-1] [INFO] [1679412848.520978163] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.521292272] [seq04]: Publishing FROM SEQ04: '1585
[Seq04-1] [INFO] [1679412848.521854619] [seq04]: Publishing FROM SEQ04: '1586
[Seq04-1] [INFO] [1679412848.524481674] [seq04]: Publishing FROM SEQ04: '1587
[Seq04-1] [INFO] [1679412848.534766837] [seq04]: Loop04 topic received: '1587
[Seq04-1] [INFO] [1679412848.536752804] [seq04]: Publishing FROM SEQ04: '1588
[Seq04-1] [INFO] [1679412848.538775326] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.539183526] [seq04]: Publishing FROM SEQ04: '1589
[Seq04-1] [INFO] [1679412848.544347913] [seq04]: Publishing FROM SEQ04: '1590
[Seq04-1] [INFO] [1679412848.544949261] [seq04]: Loop04 topic received: '1589
[Seq04-1] [INFO] [1679412848.545424813] [seq04]: Publishing FROM SEQ04: '1591
[Seq04-1] [INFO] [1679412848.547820776] [seq04]: Publishing FROM SEQ04: '1592
[Seq04-1] [INFO] [1679412848.550158055] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.550531811] [seq04]: Publishing FROM SEQ04: '1593
[Seq04-1] [INFO] [1679412848.552887979] [seq04]: Publishing FROM SEQ04: '1594
[Seq04-1] [INFO] [1679412848.553394994] [seq04]: Loop04 topic received: '1592
[Seq04-1] [INFO] [1679412848.553776028] [seq04]: Publishing FROM SEQ04: '1595
[Seq04-1] [INFO] [1679412848.555759568] [seq04]: Publishing FROM SEQ04: '1596
[Seq04-1] [INFO] [1679412848.559753501] [seq04]: Loop04 topic received: '1595
[Seq04-1] [INFO] [1679412848.560235535] [seq04]: Publishing FROM SEQ04: '1597
[Seq04-1] [INFO] [1679412848.562106724] [seq04]: Loop04 topic received: '1596
[Seq04-1] [INFO] [1679412848.562467629] [seq04]: Publishing FROM SEQ04: '1598
[Seq04-1] [INFO] [1679412848.564821037] [seq04]: Publishing FROM SEQ04: '1599
[Seq04-1] [INFO] [1679412848.566916022] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.569416706] [seq04]: Publishing FROM SEQ04: '1600
[Seq04-1] [INFO] [1679412848.571850003] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.572230685] [seq04]: Publishing FROM SEQ04: '1601
[Seq04-1] [INFO] [1679412848.574510872] [seq04]: Publishing FROM SEQ04: '1602
[Seq04-1] [INFO] [1679412848.575137108] [seq04]: Loop04 topic received: '1601
[Seq04-1] [INFO] [1679412848.577211537] [seq04]: Publishing FROM SEQ04: '1603
[Seq04-1] [INFO] [1679412848.579308966] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.579738592] [seq04]: Publishing FROM SEQ04: '1604
[Seq04-1] [INFO] [1679412848.584055726] [seq04]: Publishing FROM SEQ04: '1605
[Seq04-1] [INFO] [1679412848.586072952] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.588313472] [seq04]: Publishing FROM SEQ04: '1606
[Seq04-1] [INFO] [1679412848.590204643] [seq04]: Publishing FROM SEQ04: '1607
[Seq04-1] [INFO] [1679412848.592358516] [seq04]: Loop04 topic received: '1606
[Seq04-1] [INFO] [1679412848.594508499] [seq04]: Publishing FROM SEQ04: '1608
[Seq04-1] [INFO] [1679412848.595934100] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.596274745] [seq04]: Publishing FROM SEQ04: '1609
[Seq04-1] [INFO] [1679412848.599291093] [seq04]: Publishing FROM SEQ04: '1610
[Seq04-1] [INFO] [1679412848.599900348] [seq04]: Loop04 topic received: '1608
[Seq04-1] [INFO] [1679412848.601685797] [seq04]: Publishing FROM SEQ04: '1611
[Seq04-1] [INFO] [1679412848.603802800] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.605765748] [seq04]: Publishing FROM SEQ04: '1612
[Seq04-1] [INFO] [1679412848.607845862] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.609800607] [seq04]: Publishing FROM SEQ04: '1613
[Seq04-1] [INFO] [1679412848.611753685] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.613480505] [seq04]: Publishing FROM SEQ04: '1614
[Seq04-1] [INFO] [1679412848.615025160] [seq04]: Publishing FROM SEQ04: '1615
[Seq04-1] [INFO] [1679412848.617080145] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.617454179] [seq04]: Publishing FROM SEQ04: '1616
[Seq04-1] [INFO] [1679412848.619785735] [seq04]: Publishing FROM SEQ04: '1617
[Seq04-1] [INFO] [1679412848.622434345] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.622876786] [seq04]: Publishing FROM SEQ04: '1618
[Seq04-1] [INFO] [1679412848.625319509] [seq04]: Publishing FROM SEQ04: '1619
[Seq04-1] [INFO] [1679412848.625890708] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.628118525] [seq04]: Publishing FROM SEQ04: '1620
[Seq04-1] [INFO] [1679412848.628675891] [seq04]: Loop04 topic received: '1619
[Seq04-1] [INFO] [1679412848.628985629] [seq04]: Publishing FROM SEQ04: '1621
[Seq04-1] [INFO] [1679412848.630874541] [seq04]: Publishing FROM SEQ04: '1622
[Seq04-1] [INFO] [1679412848.633678613] [seq04]: Publishing FROM SEQ04: '1623
[Seq04-1] [INFO] [1679412848.635459340] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.644373736] [seq04]: Publishing FROM SEQ04: '1624
[Seq04-1] [INFO] [1679412848.645217267] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.648094060] [seq04]: Publishing FROM SEQ04: '1625
[Seq04-1] [INFO] [1679412848.648658574] [seq04]: Loop04 topic received: '1624
[Seq04-1] [INFO] [1679412848.650822725] [seq04]: Publishing FROM SEQ04: '1626
[Seq04-1] [INFO] [1679412848.652755914] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.654998341] [seq04]: Publishing FROM SEQ04: '1627
[Seq04-1] [INFO] [1679412848.656031315] [seq04]: Loop04 topic received: '1626
[Seq04-1] [INFO] [1679412848.656348553] [seq04]: Publishing FROM SEQ04: '1628
[Seq04-1] [INFO] [1679412848.659446530] [seq04]: Publishing FROM SEQ04: '1629
[Seq04-1] [INFO] [1679412848.660010970] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.660354931] [seq04]: Publishing FROM SEQ04: '1630
[Seq04-1] [INFO] [1679412848.662471748] [seq04]: Publishing FROM SEQ04: '1631
[Seq04-1] [INFO] [1679412848.663062484] [seq04]: Loop04 topic received: '1629
[Seq04-1] [INFO] [1679412848.664985970] [seq04]: Publishing FROM SEQ04: '1632
[Seq04-1] [INFO] [1679412848.667074028] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.673751534] [seq04]: Publishing FROM SEQ04: '1633
[Seq04-1] [INFO] [1679412848.677296674] [seq04]: Loop04 topic received: '1633
[Seq04-1] [INFO] [1679412848.677797651] [seq04]: Publishing FROM SEQ04: '1634
[Seq04-1] [INFO] [1679412848.679217474] [seq04]: Publishing FROM SEQ04: '1635
[Seq04-1] [INFO] [1679412848.681016312] [seq04]: Publishing FROM SEQ04: '1636
[Seq04-1] [INFO] [1679412848.681489883] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.683636404] [seq04]: Publishing FROM SEQ04: '1637
[Seq04-1] [INFO] [1679412848.685804610] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.687715558] [seq04]: Publishing FROM SEQ04: '1638
[Seq04-1] [INFO] [1679412848.688205740] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.690074263] [seq04]: Publishing FROM SEQ04: '1639
[Seq04-1] [INFO] [1679412848.692812613] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.693197591] [seq04]: Publishing FROM SEQ04: '1640
[Seq04-1] [INFO] [1679412848.693770772] [seq04]: Publishing FROM SEQ04: '1641
[Seq04-1] [INFO] [1679412848.695910423] [seq04]: Publishing FROM SEQ04: '1642
[Seq04-1] [INFO] [1679412848.699241601] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.699696746] [seq04]: Publishing FROM SEQ04: '1643
[Seq04-1] [INFO] [1679412848.700147650] [seq04]: Publishing FROM SEQ04: '1644
[Seq04-1] [INFO] [1679412848.702032729] [seq04]: Publishing FROM SEQ04: '1645
[Seq04-1] [INFO] [1679412848.704229286] [seq04]: Loop04 topic received: '1644
[Seq04-1] [INFO] [1679412848.706151364] [seq04]: Publishing FROM SEQ04: '1646
[Seq04-1] [INFO] [1679412848.707526965] [seq04]: Loop04 topic received: '1645
[Seq04-1] [INFO] [1679412848.709912114] [seq04]: Publishing FROM SEQ04: '1647
[Seq04-1] [INFO] [1679412848.710443647] [seq04]: Loop04 topic received: '1646
[Seq04-1] [INFO] [1679412848.713988713] [seq04]: Publishing FROM SEQ04: '1648
[Seq04-1] [INFO] [1679412848.717028690] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.718834417] [seq04]: Publishing FROM SEQ04: '1649
[Seq04-1] [INFO] [1679412848.721082030] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.722218873] [seq04]: Publishing FROM SEQ04: '1650
[Seq04-1] [INFO] [1679412848.722836387] [seq04]: Publishing FROM SEQ04: '1651
[Seq04-1] [INFO] [1679412848.724987649] [seq04]: Publishing FROM SEQ04: '1652
[Seq04-1] [INFO] [1679412848.727090355] [seq04]: Loop04 topic received: '1651
[Seq04-1] [INFO] [1679412848.729162932] [seq04]: Publishing FROM SEQ04: '1653
[Seq04-1] [INFO] [1679412848.729807057] [seq04]: Loop04 topic received: '1652
[Seq04-1] [INFO] [1679412848.730089388] [seq04]: Publishing FROM SEQ04: '1654
[Seq04-1] [INFO] [1679412848.732207872] [seq04]: Publishing FROM SEQ04: '1655
[Seq04-1] [INFO] [1679412848.732681443] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.732950422] [seq04]: Publishing FROM SEQ04: '1656
[Seq04-1] [INFO] [1679412848.736414044] [seq04]: Publishing FROM SEQ04: '1657
[Seq04-1] [INFO] [1679412848.738208494] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.740253071] [seq04]: Publishing FROM SEQ04: '1658
[Seq04-1] [INFO] [1679412848.741513506] [seq04]: Publishing FROM SEQ04: '1659
[Seq04-1] [INFO] [1679412848.742090187] [seq04]: Loop04 topic received: '1657
[Seq04-1] [INFO] [1679412848.744323689] [seq04]: Publishing FROM SEQ04: '1660
[Seq04-1] [INFO] [1679412848.746120657] [seq04]: Publishing FROM SEQ04: '1661
[Seq04-1] [INFO] [1679412848.748739081] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.750988490] [seq04]: Publishing FROM SEQ04: '1662
[Seq04-1] [INFO] [1679412848.754293336] [seq04]: Publishing FROM SEQ04: '1663
[Seq04-1] [INFO] [1679412848.754894869] [seq04]: Loop04 topic received: '1662
[Seq04-1] [INFO] [1679412848.755263162] [seq04]: Publishing FROM SEQ04: '1664
[Seq04-1] [INFO] [1679412848.757691440] [seq04]: Publishing FROM SEQ04: '1665
[Seq04-1] [INFO] [1679412848.758118641] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.758407046] [seq04]: Publishing FROM SEQ04: '1666
[Seq04-1] [INFO] [1679412848.769982848] [seq04]: Publishing FROM SEQ04: '1667
[Seq04-1] [INFO] [1679412848.770493640] [seq04]: Loop04 topic received: '1665
[Seq04-1] [INFO] [1679412848.770917526] [seq04]: Publishing FROM SEQ04: '1668
[Seq04-1] [INFO] [1679412848.773098102] [seq04]: Publishing FROM SEQ04: '1669
[Seq04-1] [INFO] [1679412848.777665697] [seq04]: Loop04 topic received: '1669
[Seq04-1] [INFO] [1679412848.778787819] [seq04]: Publishing FROM SEQ04: '1670
[Seq04-1] [INFO] [1679412848.780786433] [seq04]: Publishing FROM SEQ04: '1671
[Seq04-1] [INFO] [1679412848.781268911] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.784022002] [seq04]: Publishing FROM SEQ04: '1672
[Seq04-1] [INFO] [1679412848.786003616] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.789411572] [seq04]: Publishing FROM SEQ04: '1673
[Seq04-1] [INFO] [1679412848.791737481] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.792775973] [seq04]: Publishing FROM SEQ04: '1674
[Seq04-1] [INFO] [1679412848.795370842] [seq04]: Publishing FROM SEQ04: '1675
[Seq04-1] [INFO] [1679412848.796679036] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.797037200] [seq04]: Publishing FROM SEQ04: '1676
[Seq04-1] [INFO] [1679412848.799360553] [seq04]: Publishing FROM SEQ04: '1677
[Seq04-1] [INFO] [1679412848.800696191] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.801062911] [seq04]: Publishing FROM SEQ04: '1678
[Seq04-1] [INFO] [1679412848.803246005] [seq04]: Publishing FROM SEQ04: '1679
[Seq04-1] [INFO] [1679412848.806016429] [seq04]: Loop04 topic received: '1678
[Seq04-1] [INFO] [1679412848.808840908] [seq04]: Publishing FROM SEQ04: '1680
[Seq04-1] [INFO] [1679412848.810801319] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.811215557] [seq04]: Publishing FROM SEQ04: '1681
[Seq04-1] [INFO] [1679412848.814649883] [seq04]: Publishing FROM SEQ04: '1682
[Seq04-1] [INFO] [1679412848.815106694] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.817410640] [seq04]: Publishing FROM SEQ04: '1683
[Seq04-1] [INFO] [1679412848.818659815] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.819000961] [seq04]: Publishing FROM SEQ04: '1684
[Seq04-1] [INFO] [1679412848.820993242] [seq04]: Publishing FROM SEQ04: '1685
[Seq04-1] [INFO] [1679412848.822965690] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.825017434] [seq04]: Publishing FROM SEQ04: '1686
[Seq04-1] [INFO] [1679412848.825492597] [seq04]: Loop04 topic received: '1685
[Seq04-1] [INFO] [1679412848.825891743] [seq04]: Publishing FROM SEQ04: '1687
[Seq04-1] [INFO] [1679412848.828023301] [seq04]: Publishing FROM SEQ04: '1688
[Seq04-1] [INFO] [1679412848.830986908] [seq04]: Loop04 topic received: '1687
[Seq04-1] [INFO] [1679412848.831347961] [seq04]: Publishing FROM SEQ04: '1689
[Seq04-1] [INFO] [1679412848.831874679] [seq04]: Publishing FROM SEQ04: '1690
[Seq04-1] [INFO] [1679412848.834352049] [seq04]: Publishing FROM SEQ04: '1691
[Seq04-1] [INFO] [1679412848.836311868] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.838317242] [seq04]: Publishing FROM SEQ04: '1692
[Seq04-1] [INFO] [1679412848.838885238] [seq04]: Loop04 topic received: '1691
[Seq04-1] [INFO] [1679412848.839267420] [seq04]: Publishing FROM SEQ04: '1693
[Seq04-1] [INFO] [1679412848.839786064] [seq04]: Publishing FROM SEQ04: '1694
[Seq04-1] [INFO] [1679412848.840965240] [seq04]: Publishing FROM SEQ04: '1695
[Seq04-1] [INFO] [1679412848.841377163] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.842435303] [seq04]: Publishing FROM SEQ04: '1696
[Seq04-1] [INFO] [1679412848.843040243] [seq04]: Loop04 topic received: '1693
[Seq04-1] [INFO] [1679412848.843349315] [seq04]: Publishing FROM SEQ04: '1697
[Seq04-1] [INFO] [1679412848.845724519] [seq04]: Publishing FROM SEQ04: '1698
[Seq04-1] [INFO] [1679412848.847889688] [seq04]: Loop04 topic received: '1697
[Seq04-1] [INFO] [1679412848.848315537] [seq04]: Publishing FROM SEQ04: '1699
[Seq04-1] [INFO] [1679412848.848849589] [seq04]: Publishing FROM SEQ04: '1700
[Seq04-1] [INFO] [1679412848.850503447] [seq04]: Publishing FROM SEQ04: '1701
[Seq04-1] [INFO] [1679412848.851105646] [seq04]: Loop04 topic received: '1700
[Seq04-1] [INFO] [1679412848.851407143] [seq04]: Publishing FROM SEQ04: '1702
[Seq04-1] [INFO] [1679412848.853689293] [seq04]: Publishing FROM SEQ04: '1703
[Seq04-1] [INFO] [1679412848.854892469] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.856871880] [seq04]: Publishing FROM SEQ04: '1704
[Seq04-1] [INFO] [1679412848.857377321] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.857774707] [seq04]: Publishing FROM SEQ04: '1705
[Seq04-1] [INFO] [1679412848.859445935] [seq04]: Publishing FROM SEQ04: '1706
[Seq04-1] [INFO] [1679412848.861670585] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.863176444] [seq04]: Publishing FROM SEQ04: '1707
[Seq04-1] [INFO] [1679412848.876789953] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.877228301] [seq04]: Publishing FROM SEQ04: '1708
[Seq04-1] [INFO] [1679412848.879271101] [seq04]: Publishing FROM SEQ04: '1709
[Seq04-1] [INFO] [1679412848.879793912] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.880747793] [seq04]: Publishing FROM SEQ04: '1710
[Seq04-1] [INFO] [1679412848.882287152] [seq04]: Publishing FROM SEQ04: '1711
[Seq04-1] [INFO] [1679412848.884539043] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.886832674] [seq04]: Publishing FROM SEQ04: '1712
[Seq04-1] [INFO] [1679412848.888865362] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.889262248] [seq04]: Publishing FROM SEQ04: '1713
[Seq04-1] [INFO] [1679412848.891350103] [seq04]: Publishing FROM SEQ04: '1714
[Seq04-1] [INFO] [1679412848.893826806] [seq04]: Loop04 topic received: '1713
[Seq04-1] [INFO] [1679412848.895768903] [seq04]: Publishing FROM SEQ04: '1715
[Seq04-1] [INFO] [1679412848.896303658] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.898432512] [seq04]: Publishing FROM SEQ04: '1716
[Seq04-1] [INFO] [1679412848.900680347] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.901105159] [seq04]: Publishing FROM SEQ04: '1717
[Seq04-1] [INFO] [1679412848.902527426] [seq04]: Publishing FROM SEQ04: '1718
[Seq04-1] [INFO] [1679412848.903167940] [seq04]: Loop04 topic received: '1717
[Seq04-1] [INFO] [1679412848.903473345] [seq04]: Publishing FROM SEQ04: '1719
[Seq04-1] [INFO] [1679412848.903996971] [seq04]: Publishing FROM SEQ04: '1720
[Seq04-1] [INFO] [1679412848.906457248] [seq04]: Publishing FROM SEQ04: '1721
[Seq04-1] [INFO] [1679412848.907074725] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.907383390] [seq04]: Publishing FROM SEQ04: '1722
[Seq04-1] [INFO] [1679412848.909748909] [seq04]: Publishing FROM SEQ04: '1723
[Seq04-1] [INFO] [1679412848.910254201] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.911640450] [seq04]: Publishing FROM SEQ04: '1724
[Seq04-1] [INFO] [1679412848.912163261] [seq04]: Loop04 topic received: '1723
[Seq04-1] [INFO] [1679412848.912468666] [seq04]: Publishing FROM SEQ04: '1725
[Seq04-1] [INFO] [1679412848.913029236] [seq04]: Publishing FROM SEQ04: '1726
[Seq04-1] [INFO] [1679412848.916057787] [seq04]: Publishing FROM SEQ04: '1727
[Seq04-1] [INFO] [1679412848.916541784] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.918499510] [seq04]: Publishing FROM SEQ04: '1728
[Seq04-1] [INFO] [1679412848.920680160] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.922502998] [seq04]: Publishing FROM SEQ04: '1729
[Seq04-1] [INFO] [1679412848.924738630] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.926654189] [seq04]: Publishing FROM SEQ04: '1730
[Seq04-1] [INFO] [1679412848.930899157] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.931957446] [seq04]: Publishing FROM SEQ04: '1731
[Seq04-1] [INFO] [1679412848.932400868] [seq04]: Loop04 topic received: '1730
[Seq04-1] [INFO] [1679412848.935849842] [seq04]: Publishing FROM SEQ04: '1732
[Seq04-1] [INFO] [1679412848.937244387] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.937741087] [seq04]: Publishing FROM SEQ04: '1733
[Seq04-1] [INFO] [1679412848.939779905] [seq04]: Publishing FROM SEQ04: '1734
[Seq04-1] [INFO] [1679412848.940296976] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.942711846] [seq04]: Publishing FROM SEQ04: '1735
[Seq04-1] [INFO] [1679412848.943233342] [seq04]: Loop04 topic received: '1734
[Seq04-1] [INFO] [1679412848.945022755] [seq04]: Publishing FROM SEQ04: '1736
[Seq04-1] [INFO] [1679412848.947182331] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679412848.949112317] [seq04]: Publishing FROM SEQ04: '1737
