Script started on 2023-03-21 16:48:22+01:00 [TERM="xterm-256color" TTY="/dev/pts/12" COLUMNS="109" LINES="28"]
not found: "/home/pi/ros2_galactic/install/qt_gui_cpp/share/qt_gui_cpp/local_setup.sh"
]0;asdfr_04@asdfr-rpi-4: ~/ASDfR/ros2_ws/src/timing/launch[01;32masdfr_04@asdfr-rpi-4[00m:[01;34m~/ASDfR/ros2_ws/src/timing/launch $[00m ros2 launch assignment23.py[7Pcd src/timing/launchros2 launch assignment23.py
[INFO] [launch]: All log files can be found below /home/asdfr_04/.ros/log/2023-03-21-16-48-37-899875-asdfr-rpi-4-7321
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [Seq04-1]: process started with pid [7324]
[INFO] [Loop04-2]: process started with pid [7325]
[Seq04-1] [INFO] [1679413730.590064946] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.590977051] [seq04]: Publishing FROM SEQ04: '2294
[Seq04-1] [INFO] [1679413730.595193615] [seq04]: Loop04 topic received: '2294
[Seq04-1] [INFO] [1679413730.595638816] [seq04]: Publishing FROM SEQ04: '2295
[Seq04-1] [INFO] [1679413730.597019844] [seq04]: Publishing FROM SEQ04: '2296
[Seq04-1] [INFO] [1679413730.600381265] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.600793578] [seq04]: Publishing FROM SEQ04: '2297
[Seq04-1] [INFO] [1679413730.604199147] [seq04]: Publishing FROM SEQ04: '2298
[Seq04-1] [INFO] [1679413730.608515896] [seq04]: Loop04 topic received: '2298
[Seq04-1] [INFO] [1679413730.608943689] [seq04]: Publishing FROM SEQ04: '2299
[Seq04-1] [INFO] [1679413730.610217625] [seq04]: Publishing FROM SEQ04: '2300
[Seq04-1] [INFO] [1679413730.614432652] [seq04]: Loop04 topic received: '2300
[Seq04-1] [INFO] [1679413730.615418571] [seq04]: Publishing FROM SEQ04: '2301
[Seq04-1] [INFO] [1679413730.617339855] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.617730797] [seq04]: Publishing FROM SEQ04: '2302
[Seq04-1] [INFO] [1679413730.621365087] [seq04]: Publishing FROM SEQ04: '2303
[Seq04-1] [INFO] [1679413730.625704909] [seq04]: Loop04 topic received: '2303
[Seq04-1] [INFO] [1679413730.626973493] [seq04]: Publishing FROM SEQ04: '2304
[Seq04-1] [INFO] [1679413730.628220281] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.628501539] [seq04]: Publishing FROM SEQ04: '2305
[Seq04-1] [INFO] [1679413730.633119211] [seq04]: Publishing FROM SEQ04: '2306
[Seq04-1] [INFO] [1679413730.634620257] [seq04]: Loop04 topic received: '2306
[Seq04-1] [INFO] [1679413730.634913088] [seq04]: Publishing FROM SEQ04: '2307
[Seq04-1] [INFO] [1679413730.639366447] [seq04]: Publishing FROM SEQ04: '2308
[Seq04-1] [INFO] [1679413730.640408236] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.640775567] [seq04]: Publishing FROM SEQ04: '2309
[Seq04-1] [INFO] [1679413730.645044760] [seq04]: Publishing FROM SEQ04: '2310
[Seq04-1] [INFO] [1679413730.646533843] [seq04]: Loop04 topic received: '2310
[Seq04-1] [INFO] [1679413730.646901192] [seq04]: Publishing FROM SEQ04: '2311
[Seq04-1] [INFO] [1679413730.651458791] [seq04]: Publishing FROM SEQ04: '2312
[Seq04-1] [INFO] [1679413730.652121139] [seq04]: Loop04 topic received: '2311
[Seq04-1] [INFO] [1679413730.652391989] [seq04]: Publishing FROM SEQ04: '2313
[Seq04-1] [INFO] [1679413730.657055179] [seq04]: Publishing FROM SEQ04: '2314
[Seq04-1] [INFO] [1679413730.658102691] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.658386985] [seq04]: Publishing FROM SEQ04: '2315
[Seq04-1] [INFO] [1679413730.663124805] [seq04]: Publishing FROM SEQ04: '2316
[Seq04-1] [INFO] [1679413730.664184798] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.664470074] [seq04]: Publishing FROM SEQ04: '2317
[Seq04-1] [INFO] [1679413730.669001654] [seq04]: Publishing FROM SEQ04: '2318
[Seq04-1] [INFO] [1679413730.670077221] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.670359071] [seq04]: Publishing FROM SEQ04: '2319
[Seq04-1] [INFO] [1679413730.672645185] [seq04]: Publishing FROM SEQ04: '2320
[Seq04-1] [INFO] [1679413730.674957448] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.675293612] [seq04]: Publishing FROM SEQ04: '2321
[Seq04-1] [INFO] [1679413730.682190417] [seq04]: Publishing FROM SEQ04: '2322
[Seq04-1] [INFO] [1679413730.683764333] [seq04]: Loop04 topic received: '2322
[Seq04-1] [INFO] [1679413730.684061090] [seq04]: Publishing FROM SEQ04: '2323
[Seq04-1] [INFO] [1679413730.688425357] [seq04]: Publishing FROM SEQ04: '2324
[Seq04-1] [INFO] [1679413730.689502757] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.689860217] [seq04]: Publishing FROM SEQ04: '2325
[Seq04-1] [INFO] [1679413730.694445853] [seq04]: Publishing FROM SEQ04: '2326
[Seq04-1] [INFO] [1679413730.695515698] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.695883695] [seq04]: Publishing FROM SEQ04: '2327
[Seq04-1] [INFO] [1679413730.698749472] [seq04]: Publishing FROM SEQ04: '2328
[Seq04-1] [INFO] [1679413730.703983678] [seq04]: Loop04 topic received: '2328
[Seq04-1] [INFO] [1679413730.704333027] [seq04]: Publishing FROM SEQ04: '2329
[Seq04-1] [INFO] [1679413730.708796497] [seq04]: Publishing FROM SEQ04: '2330
[Seq04-1] [INFO] [1679413730.710245969] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.710536671] [seq04]: Publishing FROM SEQ04: '2331
[Seq04-1] [INFO] [1679413730.715180047] [seq04]: Publishing FROM SEQ04: '2332
[Seq04-1] [INFO] [1679413730.716711999] [seq04]: Loop04 topic received: '2332
[Seq04-1] [INFO] [1679413730.717004497] [seq04]: Publishing FROM SEQ04: '2333
[Seq04-1] [INFO] [1679413730.721377079] [seq04]: Publishing FROM SEQ04: '2334
[Seq04-1] [INFO] [1679413730.723142974] [seq04]: Loop04 topic received: '2334
[Seq04-1] [INFO] [1679413730.723481324] [seq04]: Publishing FROM SEQ04: '2335
[Seq04-1] [INFO] [1679413730.726986448] [seq04]: Publishing FROM SEQ04: '2336
[Seq04-1] [INFO] [1679413730.728009442] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.728324162] [seq04]: Publishing FROM SEQ04: '2337
[Seq04-1] [INFO] [1679413730.733853958] [seq04]: Publishing FROM SEQ04: '2338
[Seq04-1] [INFO] [1679413730.735289615] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.735662149] [seq04]: Publishing FROM SEQ04: '2339
[Seq04-1] [INFO] [1679413730.740116527] [seq04]: Publishing FROM SEQ04: '2340
[Seq04-1] [INFO] [1679413730.741655035] [seq04]: Loop04 topic received: '2340
[Seq04-1] [INFO] [1679413730.741947273] [seq04]: Publishing FROM SEQ04: '2341
[Seq04-1] [INFO] [1679413730.746242133] [seq04]: Publishing FROM SEQ04: '2342
[Seq04-1] [INFO] [1679413730.747437996] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.747808993] [seq04]: Publishing FROM SEQ04: '2343
[Seq04-1] [INFO] [1679413730.752275130] [seq04]: Publishing FROM SEQ04: '2344
[Seq04-1] [INFO] [1679413730.754180524] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.754521374] [seq04]: Publishing FROM SEQ04: '2345
[Seq04-1] [INFO] [1679413730.759099398] [seq04]: Publishing FROM SEQ04: '2346
[Seq04-1] [INFO] [1679413730.760147817] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.760430519] [seq04]: Publishing FROM SEQ04: '2347
[Seq04-1] [INFO] [1679413730.765539022] [seq04]: Publishing FROM SEQ04: '2348
[Seq04-1] [INFO] [1679413730.766887346] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.767226214] [seq04]: Publishing FROM SEQ04: '2349
[Seq04-1] [INFO] [1679413730.771991460] [seq04]: Publishing FROM SEQ04: '2350
[Seq04-1] [INFO] [1679413730.773071804] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.773356191] [seq04]: Publishing FROM SEQ04: '2351
[Seq04-1] [INFO] [1679413730.777790143] [seq04]: Publishing FROM SEQ04: '2352
[Seq04-1] [INFO] [1679413730.778861987] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.779146560] [seq04]: Publishing FROM SEQ04: '2353
[Seq04-1] [INFO] [1679413730.783504919] [seq04]: Publishing FROM SEQ04: '2354
[Seq04-1] [INFO] [1679413730.784878688] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.785220685] [seq04]: Publishing FROM SEQ04: '2355
[Seq04-1] [INFO] [1679413730.789374565] [seq04]: Publishing FROM SEQ04: '2356
[Seq04-1] [INFO] [1679413730.790847684] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.791191312] [seq04]: Publishing FROM SEQ04: '2357
[Seq04-1] [INFO] [1679413730.795864317] [seq04]: Publishing FROM SEQ04: '2358
[Seq04-1] [INFO] [1679413730.797189123] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.797514676] [seq04]: Publishing FROM SEQ04: '2359
[Seq04-1] [INFO] [1679413730.801006597] [seq04]: Publishing FROM SEQ04: '2360
[Seq04-1] [INFO] [1679413730.802060405] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.802348885] [seq04]: Publishing FROM SEQ04: '2361
[Seq04-1] [INFO] [1679413730.807881977] [seq04]: Publishing FROM SEQ04: '2362
[Seq04-1] [INFO] [1679413730.813767548] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.814157620] [seq04]: Publishing FROM SEQ04: '2363
[Seq04-1] [INFO] [1679413730.815841942] [seq04]: Publishing FROM SEQ04: '2364
[Seq04-1] [INFO] [1679413730.820877334] [seq04]: Loop04 topic received: '2364
[Seq04-1] [INFO] [1679413730.821295831] [seq04]: Publishing FROM SEQ04: '2365
[Seq04-1] [INFO] [1679413730.822801506] [seq04]: Publishing FROM SEQ04: '2366
[Seq04-1] [INFO] [1679413730.824062497] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.824397032] [seq04]: Publishing FROM SEQ04: '2367
[Seq04-1] [INFO] [1679413730.829455628] [seq04]: Publishing FROM SEQ04: '2368
[Seq04-1] [INFO] [1679413730.830613620] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.830982395] [seq04]: Publishing FROM SEQ04: '2369
[Seq04-1] [INFO] [1679413730.836443858] [seq04]: Publishing FROM SEQ04: '2370
[Seq04-1] [INFO] [1679413730.842299597] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.842789778] [seq04]: Publishing FROM SEQ04: '2371
[Seq04-1] [INFO] [1679413730.844787839] [seq04]: Publishing FROM SEQ04: '2372
[Seq04-1] [INFO] [1679413730.849017736] [seq04]: Loop04 topic received: '2372
[Seq04-1] [INFO] [1679413730.849514844] [seq04]: Publishing FROM SEQ04: '2373
[Seq04-1] [INFO] [1679413730.852238233] [seq04]: Publishing FROM SEQ04: '2374
[Seq04-1] [INFO] [1679413730.854999955] [seq04]: Loop04 topic received: '2374
[Seq04-1] [INFO] [1679413730.855331916] [seq04]: Publishing FROM SEQ04: '2375
[Seq04-1] [INFO] [1679413730.861028859] [seq04]: Publishing FROM SEQ04: '2376
[Seq04-1] [INFO] [1679413730.862677681] [seq04]: Loop04 topic received: '2376
[Seq04-1] [INFO] [1679413730.862973272] [seq04]: Publishing FROM SEQ04: '2377
[Seq04-1] [INFO] [1679413730.867389483] [seq04]: Publishing FROM SEQ04: '2378
[Seq04-1] [INFO] [1679413730.870801923] [seq04]: Loop04 topic received: '2378
[Seq04-1] [INFO] [1679413730.871184031] [seq04]: Publishing FROM SEQ04: '2379
[Seq04-1] [INFO] [1679413730.875707297] [seq04]: Publishing FROM SEQ04: '2380
[Seq04-1] [INFO] [1679413730.876731735] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.877014251] [seq04]: Publishing FROM SEQ04: '2381
[Seq04-1] [INFO] [1679413730.880855466] [seq04]: Publishing FROM SEQ04: '2382
[Seq04-1] [INFO] [1679413730.882286882] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.882653195] [seq04]: Publishing FROM SEQ04: '2383
[Seq04-1] [INFO] [1679413730.886854648] [seq04]: Publishing FROM SEQ04: '2384
[Seq04-1] [INFO] [1679413730.888197898] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.888490433] [seq04]: Publishing FROM SEQ04: '2385
[Seq04-1] [INFO] [1679413730.892165649] [seq04]: Publishing FROM SEQ04: '2386
[Seq04-1] [INFO] [1679413730.895733458] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.896084400] [seq04]: Publishing FROM SEQ04: '2387
[Seq04-1] [INFO] [1679413730.901168348] [seq04]: Publishing FROM SEQ04: '2388
[Seq04-1] [INFO] [1679413730.902866743] [seq04]: Loop04 topic received: '2388
[Seq04-1] [INFO] [1679413730.903162927] [seq04]: Publishing FROM SEQ04: '2389
[Seq04-1] [INFO] [1679413730.907923691] [seq04]: Publishing FROM SEQ04: '2390
[Seq04-1] [INFO] [1679413730.908967869] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.909255478] [seq04]: Publishing FROM SEQ04: '2391
[Seq04-1] [INFO] [1679413730.913310377] [seq04]: Publishing FROM SEQ04: '2392
[Seq04-1] [INFO] [1679413730.914984125] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.915337159] [seq04]: Publishing FROM SEQ04: '2393
[Seq04-1] [INFO] [1679413730.920169682] [seq04]: Publishing FROM SEQ04: '2394
[Seq04-1] [INFO] [1679413730.921759894] [seq04]: Loop04 topic received: '2394
[Seq04-1] [INFO] [1679413730.922053873] [seq04]: Publishing FROM SEQ04: '2395
[Seq04-1] [INFO] [1679413730.926643787] [seq04]: Publishing FROM SEQ04: '2396
[Seq04-1] [INFO] [1679413730.927686298] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.927971482] [seq04]: Publishing FROM SEQ04: '2397
[Seq04-1] [INFO] [1679413730.932024436] [seq04]: Publishing FROM SEQ04: '2398
[Seq04-1] [INFO] [1679413730.933056873] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.933344723] [seq04]: Publishing FROM SEQ04: '2399
[Seq04-1] [INFO] [1679413730.936241222] [seq04]: Publishing FROM SEQ04: '2400
[Seq04-1] [INFO] [1679413730.940462527] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.940886820] [seq04]: Publishing FROM SEQ04: '2401
[Seq04-1] [INFO] [1679413730.942190978] [seq04]: Publishing FROM SEQ04: '2402
[Seq04-1] [INFO] [1679413730.944949737] [seq04]: Loop04 topic received: '2402
[Seq04-1] [INFO] [1679413730.945905435] [seq04]: Publishing FROM SEQ04: '2403
[Seq04-1] [INFO] [1679413730.952828277] [seq04]: Publishing FROM SEQ04: '2404
[Seq04-1] [INFO] [1679413730.953910714] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.954196471] [seq04]: Publishing FROM SEQ04: '2405
[Seq04-1] [INFO] [1679413730.958724774] [seq04]: Publishing FROM SEQ04: '2406
[Seq04-1] [INFO] [1679413730.960003710] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.960346930] [seq04]: Publishing FROM SEQ04: '2407
[Seq04-1] [INFO] [1679413730.965068028] [seq04]: Publishing FROM SEQ04: '2408
[Seq04-1] [INFO] [1679413730.966095335] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.966376871] [seq04]: Publishing FROM SEQ04: '2409
[Seq04-1] [INFO] [1679413730.970756323] [seq04]: Publishing FROM SEQ04: '2410
[Seq04-1] [INFO] [1679413730.971864889] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.972155646] [seq04]: Publishing FROM SEQ04: '2411
[Seq04-1] [INFO] [1679413730.976402507] [seq04]: Publishing FROM SEQ04: '2412
[Seq04-1] [INFO] [1679413730.978037996] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.978386604] [seq04]: Publishing FROM SEQ04: '2413
[Seq04-1] [INFO] [1679413730.983126165] [seq04]: Publishing FROM SEQ04: '2414
[Seq04-1] [INFO] [1679413730.984667025] [seq04]: Loop04 topic received: '2414
[Seq04-1] [INFO] [1679413730.984964282] [seq04]: Publishing FROM SEQ04: '2415
[Seq04-1] [INFO] [1679413730.989321920] [seq04]: Publishing FROM SEQ04: '2416
[Seq04-1] [INFO] [1679413730.990346579] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.990704855] [seq04]: Publishing FROM SEQ04: '2417
[Seq04-1] [INFO] [1679413730.993981814] [seq04]: Publishing FROM SEQ04: '2418
[Seq04-1] [INFO] [1679413730.996522760] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413730.996961849] [seq04]: Publishing FROM SEQ04: '2419
[Seq04-1] [INFO] [1679413731.002022112] [seq04]: Publishing FROM SEQ04: '2420
[Seq04-1] [INFO] [1679413731.003510546] [seq04]: Loop04 topic received: '2420
[Seq04-1] [INFO] [1679413731.003887969] [seq04]: Publishing FROM SEQ04: '2421
[Seq04-1] [INFO] [1679413731.008281384] [seq04]: Publishing FROM SEQ04: '2422
[Seq04-1] [INFO] [1679413731.009300100] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.009659949] [seq04]: Publishing FROM SEQ04: '2423
[Seq04-1] [INFO] [1679413731.013971846] [seq04]: Publishing FROM SEQ04: '2424
[Seq04-1] [INFO] [1679413731.015058061] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.015342318] [seq04]: Publishing FROM SEQ04: '2425
[Seq04-1] [INFO] [1679413731.020085805] [seq04]: Publishing FROM SEQ04: '2426
[Seq04-1] [INFO] [1679413731.021153797] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.021439647] [seq04]: Publishing FROM SEQ04: '2427
[Seq04-1] [INFO] [1679413731.026072764] [seq04]: Publishing FROM SEQ04: '2428
[Seq04-1] [INFO] [1679413731.027251627] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.027542347] [seq04]: Publishing FROM SEQ04: '2429
[Seq04-1] [INFO] [1679413731.033532658] [seq04]: Publishing FROM SEQ04: '2430
[Seq04-1] [INFO] [1679413731.034656429] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.034944390] [seq04]: Publishing FROM SEQ04: '2431
[Seq04-1] [INFO] [1679413731.039433489] [seq04]: Publishing FROM SEQ04: '2432
[Seq04-1] [INFO] [1679413731.040802720] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.041094515] [seq04]: Publishing FROM SEQ04: '2433
[Seq04-1] [INFO] [1679413731.045256653] [seq04]: Publishing FROM SEQ04: '2434
[Seq04-1] [INFO] [1679413731.047113882] [seq04]: Loop04 topic received: '2434
[Seq04-1] [INFO] [1679413731.047491435] [seq04]: Publishing FROM SEQ04: '2435
[Seq04-1] [INFO] [1679413731.052054107] [seq04]: Publishing FROM SEQ04: '2436
[Seq04-1] [INFO] [1679413731.053083508] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.053512227] [seq04]: Publishing FROM SEQ04: '2437
[Seq04-1] [INFO] [1679413731.058050937] [seq04]: Publishing FROM SEQ04: '2438
[Seq04-1] [INFO] [1679413731.059917888] [seq04]: Loop04 topic received: '2438
[Seq04-1] [INFO] [1679413731.060256126] [seq04]: Publishing FROM SEQ04: '2439
[Seq04-1] [INFO] [1679413731.064990650] [seq04]: Publishing FROM SEQ04: '2440
[Seq04-1] [INFO] [1679413731.066447640] [seq04]: Loop04 topic received: '2440
[Seq04-1] [INFO] [1679413731.066817712] [seq04]: Publishing FROM SEQ04: '2441
[Seq04-1] [INFO] [1679413731.070694037] [seq04]: Publishing FROM SEQ04: '2442
[Seq04-1] [INFO] [1679413731.072062861] [seq04]: Loop04 topic received: '2442
[Seq04-1] [INFO] [1679413731.073003522] [seq04]: Publishing FROM SEQ04: '2443
[Seq04-1] [INFO] [1679413731.078223579] [seq04]: Publishing FROM SEQ04: '2444
[Seq04-1] [INFO] [1679413731.082922881] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.083300230] [seq04]: Publishing FROM SEQ04: '2445
[Seq04-1] [INFO] [1679413731.088399659] [seq04]: Publishing FROM SEQ04: '2446
[Seq04-1] [INFO] [1679413731.089455133] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.089830575] [seq04]: Publishing FROM SEQ04: '2447
[Seq04-1] [INFO] [1679413731.094861800] [seq04]: Publishing FROM SEQ04: '2448
[Seq04-1] [INFO] [1679413731.096480660] [seq04]: Loop04 topic received: '2448
[Seq04-1] [INFO] [1679413731.096862120] [seq04]: Publishing FROM SEQ04: '2449
[Seq04-1] [INFO] [1679413731.098222037] [seq04]: Publishing FROM SEQ04: '2450
[Seq04-1] [INFO] [1679413731.103501946] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.103921369] [seq04]: Publishing FROM SEQ04: '2451
[Seq04-1] [INFO] [1679413731.106280927] [seq04]: Publishing FROM SEQ04: '2452
[Seq04-1] [INFO] [1679413731.109758385] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.110141382] [seq04]: Publishing FROM SEQ04: '2453
[Seq04-1] [INFO] [1679413731.112430793] [seq04]: Publishing FROM SEQ04: '2454
[Seq04-1] [INFO] [1679413731.116037880] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.116433303] [seq04]: Publishing FROM SEQ04: '2455
[Seq04-1] [INFO] [1679413731.121218141] [seq04]: Publishing FROM SEQ04: '2456
[Seq04-1] [INFO] [1679413731.122278338] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.122642057] [seq04]: Publishing FROM SEQ04: '2457
[Seq04-1] [INFO] [1679413731.126895732] [seq04]: Publishing FROM SEQ04: '2458
[Seq04-1] [INFO] [1679413731.128318834] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.128687831] [seq04]: Publishing FROM SEQ04: '2459
[Seq04-1] [INFO] [1679413731.130267673] [seq04]: Publishing FROM SEQ04: '2460
[Seq04-1] [INFO] [1679413731.134212479] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.134687643] [seq04]: Publishing FROM SEQ04: '2461
[Seq04-1] [INFO] [1679413731.139375037] [seq04]: Publishing FROM SEQ04: '2462
[Seq04-1] [INFO] [1679413731.140809009] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.141102673] [seq04]: Publishing FROM SEQ04: '2463
[Seq04-1] [INFO] [1679413731.146416638] [seq04]: Publishing FROM SEQ04: '2464
[Seq04-1] [INFO] [1679413731.147510945] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.147891091] [seq04]: Publishing FROM SEQ04: '2465
[Seq04-1] [INFO] [1679413731.151973322] [seq04]: Publishing FROM SEQ04: '2466
[Seq04-1] [INFO] [1679413731.153539941] [seq04]: Loop04 topic received: '2466
[Seq04-1] [INFO] [1679413731.154163845] [seq04]: Publishing FROM SEQ04: '2467
[Seq04-1] [INFO] [1679413731.160310118] [seq04]: Publishing FROM SEQ04: '2468
[Seq04-1] [INFO] [1679413731.163520430] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.163955279] [seq04]: Publishing FROM SEQ04: '2469
[Seq04-1] [INFO] [1679413731.167627550] [seq04]: Publishing FROM SEQ04: '2470
[Seq04-1] [INFO] [1679413731.171186434] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.171648375] [seq04]: Publishing FROM SEQ04: '2471
[Seq04-1] [INFO] [1679413731.176718785] [seq04]: Publishing FROM SEQ04: '2472
[Seq04-1] [INFO] [1679413731.178190757] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.178520458] [seq04]: Publishing FROM SEQ04: '2473
[Seq04-1] [INFO] [1679413731.182123582] [seq04]: Publishing FROM SEQ04: '2474
[Seq04-1] [INFO] [1679413731.184871730] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.185221376] [seq04]: Publishing FROM SEQ04: '2475
[Seq04-1] [INFO] [1679413731.189732568] [seq04]: Publishing FROM SEQ04: '2476
[Seq04-1] [INFO] [1679413731.191012966] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.191356427] [seq04]: Publishing FROM SEQ04: '2477
[Seq04-1] [INFO] [1679413731.196138950] [seq04]: Publishing FROM SEQ04: '2478
[Seq04-1] [INFO] [1679413731.197173425] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.197495108] [seq04]: Publishing FROM SEQ04: '2479
[Seq04-1] [INFO] [1679413731.202138077] [seq04]: Publishing FROM SEQ04: '2480
[Seq04-1] [INFO] [1679413731.203791454] [seq04]: Loop04 topic received: '2480
[Seq04-1] [INFO] [1679413731.204091471] [seq04]: Publishing FROM SEQ04: '2481
[Seq04-1] [INFO] [1679413731.208539663] [seq04]: Publishing FROM SEQ04: '2482
[Seq04-1] [INFO] [1679413731.209648600] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.209934950] [seq04]: Publishing FROM SEQ04: '2483
[Seq04-1] [INFO] [1679413731.215838743] [seq04]: Publishing FROM SEQ04: '2484
[Seq04-1] [INFO] [1679413731.220198121] [seq04]: Loop04 topic received: '2484
[Seq04-1] [INFO] [1679413731.220622341] [seq04]: Publishing FROM SEQ04: '2485
[Seq04-1] [INFO] [1679413731.221898240] [seq04]: Publishing FROM SEQ04: '2486
[Seq04-1] [INFO] [1679413731.225764862] [seq04]: Loop04 topic received: '2485
[Seq04-1] [INFO] [1679413731.226137322] [seq04]: Publishing FROM SEQ04: '2487
[Seq04-1] [INFO] [1679413731.227868107] [seq04]: Publishing FROM SEQ04: '2488
[Seq04-1] [INFO] [1679413731.232847573] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.233193812] [seq04]: Publishing FROM SEQ04: '2489
[Seq04-1] [INFO] [1679413731.234196860] [seq04]: Publishing FROM SEQ04: '2490
[Seq04-1] [INFO] [1679413731.238417258] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.238865681] [seq04]: Publishing FROM SEQ04: '2491
[Seq04-1] [INFO] [1679413731.240265208] [seq04]: Publishing FROM SEQ04: '2492
[Seq04-1] [INFO] [1679413731.245079694] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413731.245438859] [seq04]: Publishing FROM SEQ04: '2493
[Seq04-1] [INFO] [1679413731.246776146] [seq04]: Publishing FROM SEQ04: '2494
[Seq04-1] [INFO] [1679413731.251080746] [seq04]: Loop04 topic received: '2494
